699.000000,1256.000000,1220.000000,699.000000,1256.000000,0.000000
0
15.000000,720.000000,220.000000,0.000000
15.000000,720.000000,231.000000,0.000000
15.000000,720.000000,242.000000,0.000000
15.000000,720.000000,253.000000,0.000000
15.000000,720.000000,264.000000,0.000000
15.000000,720.000000,275.000000,0.000000
15.000000,720.000000,286.000000,0.000000
15.000000,720.000000,297.000000,0.000000
15.000000,720.000000,308.000000,0.000000
15.000000,720.000000,319.000000,0.000000
15.000000,812.000000,220.000000,0.000000
15.000000,812.000000,231.000000,0.000000
15.000000,812.000000,242.000000,0.000000
15.000000,812.000000,253.000000,0.000000
15.000000,812.000000,264.000000,0.000000
15.000000,812.000000,275.000000,0.000000
15.000000,812.000000,286.000000,0.000000
15.000000,812.000000,297.000000,0.000000
15.000000,812.000000,308.000000,0.000000
15.000000,812.000000,319.000000,0.000000
15.000000,904.000000,220.000000,0.000002
15.000000,904.000000,231.000000,0.000002
15.000000,904.000000,242.000000,0.000002
15.000000,904.000000,253.000000,0.000002
15.000000,904.000000,264.000000,0.000002
15.000000,904.000000,275.000000,0.000002
15.000000,904.000000,286.000000,0.000002
15.000000,904.000000,297.000000,0.000002
15.000000,904.000000,308.000000,0.000002
15.000000,904.000000,319.000000,0.000002
15.000000,996.000000,220.000000,0.000010
15.000000,996.000000,231.000000,0.000011
15.000000,996.000000,242.000000,0.000011
15.000000,996.000000,253.000000,0.000011
15.000000,996.000000,264.000000,0.000011
15.000000,996.000000,275.000000,0.000011
15.000000,996.000000,286.000000,0.000011
15.000000,996.000000,297.000000,0.000011
15.000000,996.000000,308.000000,0.000011
15.000000,996.000000,319.000000,0.000011
15.000000,1088.000000,220.000000,0.000034
15.000000,1088.000000,231.000000,0.000034
15.000000,1088.000000,242.000000,0.000034
15.000000,1088.000000,253.000000,0.000034
15.000000,1088.000000,264.000000,0.000035
15.000000,1088.000000,275.000000,0.000035
15.000000,1088.000000,286.000000,0.000035
15.000000,1088.000000,297.000000,0.000035
15.000000,1088.000000,308.000000,0.000035
15.000000,1088.000000,319.000000,0.000035
15.000000,1180.000000,220.000000,0.000065
15.000000,1180.000000,231.000000,0.000066
15.000000,1180.000000,242.000000,0.000066
15.000000,1180.000000,253.000000,0.000067
15.000000,1180.000000,264.000000,0.000067
15.000000,1180.000000,275.000000,0.000067
15.000000,1180.000000,286.000000,0.000068
15.000000,1180.000000,297.000000,0.000068
15.000000,1180.000000,308.000000,0.000068
15.000000,1180.000000,319.000000,0.000068
15.000000,1272.000000,220.000000,0.000077
15.000000,1272.000000,231.000000,0.000077
15.000000,1272.000000,242.000000,0.000078
15.000000,1272.000000,253.000000,0.000078
15.000000,1272.000000,264.000000,0.000079
15.000000,1272.000000,275.000000,0.000079
15.000000,1272.000000,286.000000,0.000080
15.000000,1272.000000,297.000000,0.000080
15.000000,1272.000000,308.000000,0.000080
15.000000,1272.000000,319.000000,0.000080
15.000000,1364.000000,220.000000,0.000055
15.000000,1364.000000,231.000000,0.000055
15.000000,1364.000000,242.000000,0.000056
15.000000,1364.000000,253.000000,0.000056
15.000000,1364.000000,264.000000,0.000056
15.000000,1364.000000,275.000000,0.000057
15.000000,1364.000000,286.000000,0.000057
15.000000,1364.000000,297.000000,0.000057
15.000000,1364.000000,308.000000,0.000057
15.000000,1364.000000,319.000000,0.000057
15.000000,1456.000000,220.000000,0.000024
15.000000,1456.000000,231.000000,0.000024
15.000000,1456.000000,242.000000,0.000024
15.000000,1456.000000,253.000000,0.000024
15.000000,1456.000000,264.000000,0.000024
15.000000,1456.000000,275.000000,0.000025
15.000000,1456.000000,286.000000,0.000025
15.000000,1456.000000,297.000000,0.000025
15.000000,1456.000000,308.000000,0.000025
15.000000,1456.000000,319.000000,0.000025
15.000000,1548.000000,220.000000,0.000006
15.000000,1548.000000,231.000000,0.000006
15.000000,1548.000000,242.000000,0.000006
15.000000,1548.000000,253.000000,0.000006
15.000000,1548.000000,264.000000,0.000006
15.000000,1548.000000,275.000000,0.000006
15.000000,1548.000000,286.000000,0.000006
15.000000,1548.000000,297.000000,0.000006
15.000000,1548.000000,308.000000,0.000006
15.000000,1548.000000,319.000000,0.000006
171.000000,720.000000,220.000000,0.000004
171.000000,720.000000,231.000000,0.000004
171.000000,720.000000,242.000000,0.000004
171.000000,720.000000,253.000000,0.000004
171.000000,720.000000,264.000000,0.000004
171.000000,720.000000,275.000000,0.000004
171.000000,720.000000,286.000000,0.000004
171.000000,720.000000,297.000000,0.000004
171.000000,720.000000,308.000000,0.000004
171.000000,720.000000,319.000000,0.000004
171.000000,812.000000,220.000000,0.000061
171.000000,812.000000,231.000000,0.000062
171.000000,812.000000,242.000000,0.000062
171.000000,812.000000,253.000000,0.000062
171.000000,812.000000,264.000000,0.000063
171.000000,812.000000,275.000000,0.000063
171.000000,812.000000,286.000000,0.000063
171.000000,812.000000,297.000000,0.000063
171.000000,812.000000,308.000000,0.000063
171.000000,812.000000,319.000000,0.000064
171.000000,904.000000,220.000000,0.000531
171.000000,904.000000,231.000000,0.000536
171.000000,904.000000,242.000000,0.000541
171.000000,904.000000,253.000000,0.000545
171.000000,904.000000,264.000000,0.000546
171.000000,904.000000,275.000000,0.000549
171.000000,904.000000,286.000000,0.000551
171.000000,904.000000,297.000000,0.000552
171.000000,904.000000,308.000000,0.000555
171.000000,904.000000,319.000000,0.000557
171.000000,996.000000,220.000000,0.002812
171.000000,996.000000,231.000000,0.002838
171.000000,996.000000,242.000000,0.002860
171.000000,996.000000,253.000000,0.002868
171.000000,996.000000,264.000000,0.002891
171.000000,996.000000,275.000000,0.002897
171.000000,996.000000,286.000000,0.002910
171.000000,996.000000,297.000000,0.002922
171.000000,996.000000,308.000000,0.002922
171.000000,996.000000,319.000000,0.002936
171.000000,1088.000000,220.000000,0.008988
171.000000,1088.000000,231.000000,0.009050
171.000000,1088.000000,242.000000,0.009130
171.000000,1088.000000,253.000000,0.009171
171.000000,1088.000000,264.000000,0.009237
171.000000,1088.000000,275.000000,0.009304
171.000000,1088.000000,286.000000,0.009337
171.000000,1088.000000,297.000000,0.009323
171.000000,1088.000000,308.000000,0.009348
171.000000,1088.000000,319.000000,0.009384
